,Primary Item Number,Related Item Number
306,10041936,10941576.0
307,10041936,10049812.0
308,10041936,10737815.0
309,10041936,10042223.0
310,10041936,10343507.0
311,10041936,10098323.0
312,10041936,10043489.0
313,10041936,10447705.0
314,10041936,10546160.0
315,10041937,10528401.0
316,10041937,10082154.0
317,10041937,10049812.0
318,10041937,11052530.0
319,10041937,10042223.0
320,10041937,11052530.0
321,10041937,10817243.0
322,10041937,10754651.0
323,10041937,11052562.0
324,10041937,10528401.0
325,10041937,10502968.0
326,10041937,10082154.0
327,10041937,10069614.0
328,10041937,10012415.0
329,10041937,10049812.0
330,10042222,10050919.0
331,10042222,10546164.0
332,10042222,10283287.0
333,10042222,10546160.0
334,10042222,10298224.0
335,10042222,10959483.0
336,10042222,10941576.0
337,10042222,10050919.0
338,10042222,10546164.0
339,10042222,10287922.0
340,10042222,10283287.0
341,10042222,10778213.0
342,10042222,10779728.0
343,10042222,10343507.0
344,10042222,10546160.0
345,10042223,10050919.0
346,10042223,11052555.0
347,10042223,10049812.0
348,10042223,10554403.0
349,10042223,10366590.0
350,10042223,10754651.0
351,10042223,11052555.0
352,10042223,10817280.0
353,10042223,10050919.0
354,10042223,10049812.0
355,10042223,10904706.0
356,10042223,10396065.0
357,10042223,10554403.0
358,10042223,11157487.0
359,10042223,10559967.0
360,10042505,10049812.0
361,10042505,10098323.0
362,10042505,10546160.0
363,10042505,10042733.0
364,10042505,10082154.0
365,10042505,10941576.0
366,10042505,10049812.0
367,10042505,10447705.0
368,10042505,10098323.0
369,10042505,10473204.0
370,10042505,10546160.0
371,10042505,10042733.0
372,10042505,10012415.0
373,10042505,10082154.0
374,10042505,10396065.0
375,10042582,20062456.0
376,10042582,10815546.0
377,10042582,20068722.0
378,10042582,10805418.0
379,10042582,10942965.0
380,10042582,20068722.0
381,10042582,20062456.0
382,10042582,11052569.0
383,10042582,10941576.0
384,10042582,10805418.0
385,10042582,20037330.0
386,10042582,10815546.0
387,10042582,10459430.0
388,10042582,10390163.0
389,10042582,10753529.0
390,10042666,20037330.0
391,10042666,10445161.0
392,10042666,20037325.0
393,10042666,20062456.0
394,10042666,10093052.0
395,10042666,10941576.0
396,10042666,20037330.0
397,10042666,10817868.0
398,10042666,20037334.0
399,10042666,10817262.0
400,10042666,20062456.0
401,10042666,20037325.0
402,10042666,20068722.0
403,10042666,10860682.0
404,10042666,10773440.0
405,10042733,10546160.0
406,10042733,10098323.0
407,10042733,10396065.0
408,10042733,10050919.0
409,10042733,10396076.0
410,10042733,10941576.0
411,10042733,10098323.0
412,10042733,10546160.0
413,10042733,10396065.0
414,10042733,10049812.0
415,10042733,10943252.0
416,10042733,10097190.0
417,10042733,10597676.0
418,10042733,10928677.0
419,10042733,10942870.0
420,10042792,10050919.0
421,10042792,10546160.0
422,10042792,10298224.0
423,10042792,10283287.0
424,10042792,10396065.0
425,10042792,10941576.0
426,10042792,10959483.0
427,10042792,10050919.0
428,10042792,10546160.0
429,10042792,10298224.0
430,10042792,10779728.0
431,10042792,10042222.0
432,10042792,10546164.0
433,10042792,10283287.0
434,10042792,10287922.0
435,10042795,10050919.0
436,10042795,10082154.0
437,10042795,10546160.0
438,10042795,10042792.0
439,10042795,10396076.0
440,10042795,10941576.0
441,10042795,10050919.0
442,10042795,10082154.0
443,10042795,10546160.0
444,10042795,10779728.0
445,10042795,10778646.0
446,10042795,10042792.0
447,10042795,10574148.0
448,10042795,20064071.0
449,10042795,10538031.0
450,10042826,10098323.0
451,10042826,10366590.0
452,10042826,10049812.0
453,10042826,20037330.0
454,10042826,10396065.0
455,10042826,20037330.0
456,10042826,10805851.0
457,10042826,11010266.0
458,10042826,20077538.0
459,10042826,10098323.0
460,10042826,10366590.0
461,10042826,10049812.0
462,10042826,10396065.0
463,10042826,10574148.0
464,10042826,10530193.0
465,10042855,10574148.0
466,10042855,11052530.0
467,10042855,10049812.0
468,10042855,10098323.0
469,10042855,10751811.0
470,10042855,11052530.0
471,10042855,10818100.0
472,10042855,10574148.0
473,10042855,20064077.0
474,10042855,20064078.0
475,10042855,20064079.0
476,10042855,10507482.0
477,10042855,10049812.0
478,10042855,10098323.0
479,10042855,10751811.0
480,10042856,10805431.0
481,10042856,10396065.0
482,10042856,10957713.0
483,10042856,10049812.0
484,10042856,10062551.0
485,10042856,10805431.0
486,10042856,10957713.0
487,10042856,20077538.0
488,10042856,10995989.0
489,10042856,10396065.0
490,10042856,11160268.0
491,10042856,10447705.0
492,10042856,10049812.0
493,10042856,10062551.0
494,10042856,10528405.0
495,10042857,10049812.0
496,10042857,10366590.0
497,10042857,11052562.0
498,10042857,10805481.0
499,10042857,10050677.0
500,10042857,10959480.0
501,10042857,11052562.0
502,10042857,10805481.0
503,10042857,10957769.0
504,10042857,10805458.0
505,10042857,10049812.0
506,10042857,10366590.0
507,10042857,10492857.0
508,10042857,10041829.0
509,10042857,10306067.0
510,10042907,20037330.0
511,10042907,10631239.0
512,10042907,10474720.0
513,10042907,10445161.0
514,10042907,10093052.0
515,10042907,20037330.0
516,10042907,10941576.0
517,10042907,11052559.0
518,10042907,10943393.0
519,10042907,10631239.0
520,10042907,10389081.0
521,10042907,10098323.0
522,10042907,10546160.0
523,10042907,11079423.0
524,10042907,10396065.0
525,10043018,20068722.0
526,10043018,10741667.0
527,10043018,10030346.0
528,10043018,11083647.0
529,10043018,10098323.0
530,10043018,10860703.0
531,10043018,20068722.0
532,10043018,10741667.0
533,10043018,20068679.0
534,10043018,11083647.0
535,10043018,10957196.0
536,10043018,20068718.0
537,10043018,10805191.0
538,10043018,10561454.0
539,10043018,10326941.0
540,10043023,10395151.0
541,10043023,10312246.0
542,10043023,20037330.0
543,10043023,20062456.0
544,10043023,10474720.0
545,10043023,10941576.0
546,10043023,20037330.0
547,10043023,10659222.0
548,10043023,10357365.0
549,10043023,10659224.0
550,10043023,10771735.0
551,10043023,10050648.0
552,10043023,10058085.0
553,10043023,10084953.0
554,10043023,10187330.0
555,10043046,20068722.0
556,10043046,20068679.0
557,10043046,20037330.0
558,10043046,10093052.0
559,10043046,10366590.0
560,10043046,20068722.0
561,10043046,10941576.0
562,10043046,20068679.0
563,10043046,20037330.0
564,10043046,10860682.0
565,10043046,10805280.0
566,10043046,11056872.0
567,10043046,10741667.0
568,10043046,11133601.0
569,10043046,10307100.0
570,10043110,10815546.0
571,10043110,10098323.0
572,10043110,10396076.0
573,10043110,10063275.0
574,10043110,20062456.0
575,10043110,20062456.0
576,10043110,20037330.0
577,10043110,10741667.0
578,10043110,10941576.0
579,10043110,10815546.0
580,10043110,10098323.0
581,10043110,10063275.0
582,10043110,10396076.0
583,10043110,10912443.0
584,10043110,10546160.0
585,10043111,20037330.0
586,10043111,10741667.0
587,10043111,10267502.0
588,10043111,10445161.0
589,10043111,10063275.0
590,10043111,20037330.0
591,10043111,10741667.0
592,10043111,11056860.0
593,10043111,10941576.0
594,10043111,20062456.0
595,10043111,10267502.0
596,10043111,10445161.0
597,10043111,10059494.0
598,10043111,20074877.0
599,10043111,10098323.0
600,10043114,10098323.0
601,10043114,20037330.0
602,10043114,10049675.0
603,10043114,10574148.0
604,10043114,10741667.0
605,10043114,20037330.0
606,10043114,10741667.0
607,10043114,10941576.0
608,10043114,10049675.0
609,10043114,10928677.0
610,10043114,10098323.0
611,10043114,10574148.0
612,10043114,10043111.0
613,10043114,10093052.0
614,10043114,10059494.0
615,10043208,10312241.0
616,10043208,10481060.0
617,10043208,10805262.0
618,10043208,10312246.0
619,10043208,20037330.0
620,10043208,20037330.0
621,10043208,10805836.0
622,10043208,10818053.0
623,10043208,10323092.0
624,10043208,10343507.0
625,10043208,10406140.0
626,10043208,10474720.0
627,10043208,10093052.0
628,10043208,10312246.0
629,10043208,10049674.0
630,10043210,20068722.0
631,10043210,20068685.0
632,10043210,20068682.0
633,10043210,10499244.0
634,10043210,10741667.0
635,10043210,20068722.0
636,10043210,20068685.0
637,10043210,20068682.0
638,10043210,10817262.0
639,10043210,10941576.0
640,10043210,10817868.0
641,10043210,10741667.0
642,10043210,10843336.0
643,10043210,10773440.0
644,10043210,10499244.0
645,10043214,10574148.0
646,10043214,10049812.0
647,10043214,10366590.0
648,10043214,10098323.0
649,10043214,10546160.0
650,10043214,10049812.0
651,10043214,10574148.0
652,10043214,10366590.0
653,10043214,10098323.0
654,10043214,10815546.0
655,10043214,10546160.0
656,10043214,10928677.0
657,10043214,10598675.0
658,10043214,10677357.0
659,10043214,20003476.0
660,10043271,10050919.0
661,10043271,20002264.0
662,10043271,10942645.0
663,10043271,10396076.0
664,10043271,10042792.0
665,10043271,10941576.0
666,10043271,10860704.0
667,10043271,10050919.0
668,10043271,20002264.0
669,10043271,10942645.0
670,10043271,10396076.0
671,10043271,20064071.0
672,10043271,10042792.0
673,10043271,10844710.0
674,10043271,10538031.0
675,10043489,10741559.0
676,10043489,10042223.0
677,10043489,20037330.0
678,10043489,10050919.0
679,10043489,10741667.0
680,10043489,10741559.0
681,10043489,20037330.0
682,10043489,10754651.0
683,10043489,10741667.0
684,10043489,20062456.0
685,10043489,20077538.0
686,10043489,10805283.0
687,10043489,20037325.0
688,10043489,10042223.0
689,10043489,10050919.0
690,10047925,10504047.0
691,10047925,20068722.0
692,10047925,11108998.0
693,10047925,10396065.0
694,10047925,10731351.0
695,10047925,20068722.0
696,10047925,10941576.0
697,10047925,10860682.0
698,10047925,11056861.0
699,10047925,10805241.0
700,10047925,10805262.0
701,10047925,10504047.0
702,10047925,20064065.0
703,10047925,20064064.0
704,10047925,20064066.0
705,10048312,10050919.0
706,10048312,10042792.0
707,10048312,10546160.0
708,10048312,10396065.0
709,10048312,10423749.0
710,10048312,10941576.0
711,10048312,10050919.0
712,10048312,10042792.0
713,10048312,20064071.0
714,10048312,10396076.0
715,10048312,20064073.0
716,10048312,10343507.0
717,10048312,10546160.0
718,10048312,20064074.0
719,10048312,10298224.0
720,10049455,10049694.0
721,10049455,20037334.0
722,10049455,20037334.0
723,10049455,20077538.0
724,10049455,10049694.0
725,10049455,10995989.0
726,10049455,10420857.0
727,10049455,10298224.0
728,10049455,20023040.0
729,10049455,10169745.0
730,10049547,10474720.0
731,10049547,10063260.0
732,10049547,10058605.0
733,10049547,10049674.0
734,10049547,20037330.0
735,10049547,20037330.0
736,10049547,10741667.0
737,10049547,10741665.0
738,10049547,11056860.0
739,10049547,11052568.0
740,10049547,10474720.0
741,10049547,10063260.0
742,10049547,10058605.0
743,10049547,10049674.0
744,10049547,10227691.0
745,10049548,20037330.0
746,10049548,10058605.0
747,10049548,10474720.0
748,10049548,10741559.0
749,10049548,10049675.0
750,10049548,10741559.0
751,10049548,20037330.0
752,10049548,10741665.0
753,10049548,10941576.0
754,10049548,10058605.0
755,10049548,10043114.0
756,10049548,10574148.0
757,10049548,20064064.0
758,10049548,10063274.0
759,10049548,10815546.0
760,10049556,10741559.0
761,10049556,10049812.0
762,10049556,10098323.0
763,10049556,10063276.0
764,10049556,10152191.0
765,10049556,10741559.0
766,10049556,20037330.0
767,10049556,10805205.0
768,10049556,20062162.0
769,10049556,10059455.0
770,10049556,10759810.0
771,10049556,10049812.0
772,10049556,10063276.0
773,10049556,10098323.0
774,10049556,20062161.0
775,10049564,10043111.0
776,10049564,10058605.0
777,10049564,20037330.0
778,10049564,10741667.0
779,10049564,10049547.0
780,10049564,11056860.0
781,10049564,20037330.0
782,10049564,11052568.0
783,10049564,10741667.0
784,10049564,11056863.0
785,10049564,10760067.0
786,10049564,10058605.0
787,10049564,10043111.0
788,10049564,20059957.0
789,10049564,10049547.0
790,10049575,10093052.0
791,10049575,10227691.0
792,10049575,11083647.0
793,10049575,10911952.0
794,10049575,20068728.0
795,10049575,11083647.0
796,10049575,20068728.0
797,10049575,10093052.0
798,10049575,10064054.0
799,10049575,10227691.0
800,10049575,10063993.0
801,10049575,10064120.0
802,10049575,20069896.0
803,10049575,20064078.0
804,10049575,10770896.0
805,10049648,10049675.0
806,10049648,10093052.0
807,10049648,10631239.0
808,10049648,10504047.0
809,10049648,10267502.0
810,10049648,10049675.0
811,10049648,10093052.0
812,10049648,10099538.0
813,10049648,10631239.0
814,10049648,11079423.0
815,10049648,10267502.0
816,10049648,10504047.0
817,10049648,10943393.0
818,10049648,10099497.0
819,10049648,10099482.0
820,10049653,10082154.0
821,10049653,10042795.0
822,10049653,10082156.0
823,10049653,10423749.0
824,10049653,10574148.0
825,10049653,10941576.0
826,10049653,10082154.0
827,10049653,10042795.0
828,10049653,10574148.0
829,10049653,20064073.0
830,10049653,20002264.0
831,10049653,10942645.0
832,10049653,10050919.0
833,10049653,10844710.0
834,10049653,20064071.0
835,10049674,10093052.0
836,10049674,10474720.0
837,10049674,10049675.0
838,10049674,10574148.0
839,10049674,10098323.0
840,10049674,10741667.0
841,10049674,10474720.0
842,10049674,10093052.0
843,10049674,10049675.0
844,10049674,10049681.0
845,10049674,10574148.0
846,10049674,10943261.0
847,10049674,10995989.0
848,10049674,10297281.0
849,10049674,10098323.0
850,10049675,10093052.0
851,10049675,10474720.0
852,10049675,10504047.0
853,10049675,11155231.0
854,10049675,10297281.0
855,10049675,10093052.0
856,10049675,10474720.0
857,10049675,10504047.0
858,10049675,11155231.0
859,10049675,10099538.0
860,10049675,10099482.0
861,10049675,10099522.0
862,10049675,10099497.0
863,10049675,10064361.0
864,10049675,10297281.0
865,10049681,10474720.0
866,10049681,10943261.0
867,10049681,10049674.0
868,10049681,10049675.0
869,10049681,20037330.0
870,10049681,20037330.0
871,10049681,20077538.0
872,10049681,10474720.0
873,10049681,10049674.0
874,10049681,10943261.0
875,10049681,10049675.0
876,10049681,10646016.0
877,10049681,10943252.0
878,10049681,10093052.0
879,10049681,10477565.0
880,10049683,10049675.0
881,10049683,10297281.0
882,10049683,10093052.0
883,10049683,10474720.0
884,10049683,10477991.0
885,10049683,10805274.0
886,10049683,20037330.0
887,10049683,10941576.0
888,10049683,10049675.0
889,10049683,10297281.0
890,10049683,10474720.0
891,10049683,10477991.0
892,10049683,10049674.0
893,10049683,10227691.0
894,10049683,10012628.0
895,10049693,10312246.0
896,10049693,10050677.0
897,10049693,11052545.0
898,10049693,10943261.0
899,10049693,10911305.0
900,10049693,20037330.0
901,10049693,10911305.0
902,10049693,11157483.0
903,10049693,10911302.0
904,10049693,10059531.0
905,10049693,10050677.0
906,10049693,10943261.0
907,10049693,10624692.0
908,10049693,10093052.0
909,10049693,10525421.0
910,10049694,10242943.0
911,10049694,10049675.0
912,10049694,10504047.0
913,10049694,10031312.0
914,10049694,10224134.0
915,10049694,10805269.0
916,10049694,20037330.0
917,10049694,10741665.0
918,10049694,10805274.0
919,10049694,10741667.0
920,10049694,10805187.0
921,10049694,20077538.0
922,10049694,10741559.0
923,10049694,10805207.0
924,10049694,10242943.0
925,10049812,10396065.0
926,10049812,10710453.0
927,10049812,10098323.0
928,10049812,10366590.0
929,10049812,10398116.0
930,10049812,11071078.0
931,10049812,10853740.0
932,10049812,11134271.0
933,10049812,11073932.0
934,10049812,10843424.0
935,10049812,10843336.0
936,10049812,10843350.0
937,10049812,10396065.0
938,10049812,10710453.0
939,10049812,10098323.0
940,10050648,20037330.0
941,10050648,10395151.0
942,10050648,10741667.0
943,10050648,20062456.0
944,10050648,10093052.0
945,10050648,20037330.0
946,10050648,20062456.0
947,10050648,20077538.0
948,10050648,10941576.0
949,10050648,10282034.0
950,10050648,10058085.0
951,10050648,10801628.0
952,10050648,10084953.0
953,10050648,10357365.0
954,10050648,10771735.0
955,10050677,10050919.0
956,10050677,10574148.0
957,10050677,10340629.0
958,10050677,10366590.0
959,10050677,10049812.0
960,10050677,20037325.0
961,10050677,10805481.0
962,10050677,10050919.0
963,10050677,10042857.0
964,10050677,10340629.0
965,10050677,10574148.0
966,10050677,10049812.0
967,10050677,10366590.0
968,10050677,10504858.0
969,10050677,10445233.0
970,10050907,20078837.0
971,10050907,20080888.0
972,10050907,10219365.0
973,10050907,11010266.0
974,10050907,10574148.0
975,10050907,10847307.0
976,10050907,10041829.0
977,10050907,10778416.0
978,10050907,10504765.0
979,10050907,20078837.0
980,10050907,20080888.0
981,10050907,10012415.0
982,10050907,10219365.0
983,10050907,10155271.0
984,10050907,20012592.0
985,10050908,10546160.0
986,10050908,10530285.0
987,10050908,10396076.0
988,10050908,10030346.0
989,10050908,10366590.0
990,10050908,10754663.0
991,10050908,11052583.0
992,10050908,11083647.0
993,10050908,10530352.0
994,10050908,10530285.0
995,10050908,11100655.0
996,10050908,10396076.0
997,10050908,10530357.0
998,10050908,10062528.0
999,10050908,10546160.0
1000,10050912,10082155.0
1001,10050912,10082154.0
1002,10050912,10423749.0
1003,10050912,10082156.0
1004,10050912,10574148.0
1005,10050912,10941576.0
1006,10050912,10082155.0
1007,10050912,10082154.0
1008,10050912,10082156.0
1009,10050912,10366590.0
1010,10050912,10423749.0
1011,10050912,10574148.0
1012,10050912,10530903.0
1013,10050912,10093052.0
1014,10050912,10546160.0
1015,10050919,10546164.0
1016,10050919,10283287.0
1017,10050919,10546160.0
1018,10050919,10042222.0
1019,10050919,10298224.0
1020,10050919,10941576.0
1021,10050919,10959483.0
1022,10050919,10343507.0
1023,10050919,10287922.0
1024,10050919,10546164.0
1025,10050919,10283287.0
1026,10050919,10779728.0
1027,10050919,10546160.0
1028,10050919,10042222.0
1029,10050919,10778213.0
1030,10051215,10050919.0
1031,10051215,10050677.0
1032,10051215,10396065.0
1033,10051215,10754665.0
1034,10051215,10741667.0
1035,10051215,10820265.0
1036,10051215,10805258.0
1037,10051215,10817282.0
1038,10051215,10805205.0
1039,10051215,10754665.0
1040,10051215,10396065.0
1041,10051215,10050919.0
1042,10051215,10050677.0
1043,10051215,10042857.0
1044,10051215,20064080.0
1045,10051889,20037330.0
1046,10051889,11052562.0
1047,10051889,10741559.0
1048,10051889,10049556.0
1049,10051889,10760067.0
1050,10051889,20037330.0
1051,10051889,11056861.0
1052,10051889,10741559.0
1053,10051889,11056864.0
1054,10051889,10760067.0
1055,10051889,11052562.0
1056,10051889,11056867.0
1057,10051889,11052565.0
1058,10051889,11066490.0
1059,10051889,11066538.0
1060,10057884,10474720.0
1061,10057884,10049675.0
1062,10057884,10731351.0
1063,10057884,10312246.0
1064,10057884,10715626.0
1065,10057884,10741667.0
1066,10057884,10805283.0
1067,10057884,10559967.0
1068,10057884,11136317.0
1069,10057884,10049675.0
1070,10057884,10546160.0
1071,10057884,10534400.0
1072,10057884,10631239.0
1073,10058085,20037330.0
1074,10058085,10395151.0
1075,10058085,10741667.0
1076,10058085,20062456.0
1077,10058085,10312246.0
1078,10058085,20037330.0
1079,10058085,20062456.0
1080,10058085,20077538.0
1081,10058085,10941576.0
1082,10058085,10282034.0
1083,10058085,10050648.0
1084,10058085,10801628.0
1085,10058085,10084953.0
1086,10058085,10357365.0
1087,10058085,10771735.0
1088,10058605,10049547.0
1089,10058605,10474720.0
1090,10058605,20037330.0
1091,10058605,10445161.0
1092,10058605,11052568.0
1093,10058605,11052568.0
1094,10058605,11056860.0
1095,10058605,20037330.0
1096,10058605,10741667.0
1097,10058605,11052569.0
1098,10058605,10049547.0
1099,10058605,20059957.0
1100,10058605,10089883.0
1101,10058605,10474720.0
1102,10058605,10815546.0
1103,10059411,20068679.0
1104,10059411,20068722.0
1105,10059411,10267502.0
1106,10059411,20037330.0
1107,10059411,10805475.0
1108,10059411,20068679.0
1109,10059411,20068722.0
1110,10059411,20037330.0
1111,10059411,10941576.0
1112,10059411,10805280.0
1113,10059411,10907476.0
1114,10059411,11133601.0
1115,10059411,10267502.0
1116,10059411,10043111.0
1117,10059411,10059494.0
1118,10059455,10049812.0
1119,10059455,10098323.0
1120,10059455,10063276.0
1121,10059455,10049556.0
1122,10059455,10152191.0
1123,10059455,10805205.0
1124,10059455,10759810.0
1125,10059455,20062162.0
1126,10059455,10049812.0
1127,10059455,10098323.0
1128,10059455,10063276.0
1129,10059455,20062161.0
1130,10059455,20072204.0
1131,10059455,10049556.0
1132,10059455,10152191.0
1133,10059494,20037330.0
1134,10059494,10043111.0
1135,10059494,10267502.0
1136,10059494,20062456.0
1137,10059494,10741667.0
1138,10059494,20037330.0
1139,10059494,20062456.0
1140,10059494,10741667.0
1141,10059494,10741665.0
1142,10059494,11052578.0
1143,10059494,11052559.0
1144,10059494,11056870.0
1145,10059494,10741559.0
1146,10059494,10267502.0
1147,10059494,10043111.0
1148,10059527,10542533.0
1149,10059527,10731351.0
1150,10059527,10734843.0
